invoice_id,resident_id,invoice_number,invoice_date,due_date,description,amount,status,payment_id,year,month,created_at,updated_at
957,C038,INV-2025-000957,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
958,C040,INV-2023-000958,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
959,C040,INV-2023-000959,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
960,C040,INV-2025-000960,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
961,C040,INV-2025-000961,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
962,C040,INV-2025-000962,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
963,C040,INV-2025-000963,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
964,C040,INV-2025-000964,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
965,C040,INV-2025-000965,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
966,C042,INV-2023-000966,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
967,C042,INV-2023-000967,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
968,C042,INV-2025-000968,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
969,C042,INV-2025-000969,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
970,C042,INV-2025-000970,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
971,C042,INV-2025-000971,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
972,C042,INV-2025-000972,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
973,C042,INV-2025-000973,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
974,C042,INV-2025-000974,2025-01-01,2025-01-31,Excess Payment Brought Forward,55.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
975,C044,INV-2023-000975,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
976,C044,INV-2023-000976,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
977,C044,INV-2024-000977,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
978,C044,INV-2025-000978,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
979,C044,INV-2025-000979,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
980,C044,INV-2025-000980,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
981,C044,INV-2025-000981,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
982,C044,INV-2025-000982,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
983,C044,INV-2025-000983,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
984,C048,INV-2025-000984,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
985,C048,INV-2025-000985,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
986,C048,INV-2025-000986,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
987,C048,INV-2025-000987,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
988,C050,INV-2025-000988,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
989,C050,INV-2025-000989,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
990,C050,INV-2025-000990,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
991,C050,INV-2025-000991,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
992,C050,INV-2025-000992,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
993,C052,INV-2023-000993,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
994,C052,INV-2023-000994,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
995,C052,INV-2024-000995,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
996,C052,INV-2025-000996,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
997,C052,INV-2025-000997,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
998,C052,INV-2025-000998,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
999,C052,INV-2025-000999,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
1000,C052,INV-2025-001000,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
1001,C052,INV-2025-001001,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
1002,C054,INV-2025-001002,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1003,C054,INV-2025-001003,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1004,C054,INV-2025-001004,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
1005,C054,INV-2025-001005,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
1006,C054,INV-2025-001006,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
1007,C056,INV-2025-001007,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1008,C056,INV-2025-001008,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
1009,C058,INV-2024-001009,2024-01-01,2024-01-31,Membership Fee,10.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1010,C058,INV-2023-001010,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1011,C058,INV-2024-001011,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1012,C058,INV-2025-001012,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1013,C058,INV-2025-001013,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1014,C058,INV-2025-001014,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
1015,C058,INV-2025-001015,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
1016,C058,INV-2025-001016,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
1017,C058,INV-2025-001017,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
1018,C058,INV-2025-001018,2025-01-01,2025-01-31,Excess Payment Brought Forward,20.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1019,A001,INV-2025-001019,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1020,A002,INV-2023-001020,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1021,A002,INV-2023-001021,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1022,A002,INV-2024-001022,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1023,A002,INV-2025-001023,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1024,A002,INV-2025-001024,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1025,A003,INV-2023-001025,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1026,A003,INV-2023-001026,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1027,A003,INV-2024-001027,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1028,A003,INV-2025-001028,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1029,A003,INV-2025-001029,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1030,A004,INV-2023-001030,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1031,A004,INV-2023-001031,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1032,A004,INV-2024-001032,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1033,A004,INV-2025-001033,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1034,A004,INV-2025-001034,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1035,A005,INV-2025-001035,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1036,A006,INV-2023-001036,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1037,A006,INV-2023-001037,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1038,A006,INV-2024-001038,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1039,A006,INV-2025-001039,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1040,A006,INV-2025-001040,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1041,A007,INV-2023-001041,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1042,A007,INV-2023-001042,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1043,A007,INV-2025-001043,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1044,A007,INV-2025-001044,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1045,A008,INV-2023-001045,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1046,A008,INV-2023-001046,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1047,A008,INV-2024-001047,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1048,A008,INV-2025-001048,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1049,A008,INV-2025-001049,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1050,A010,INV-2023-001050,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1051,A010,INV-2023-001051,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1052,A010,INV-2025-001052,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1053,A010,INV-2025-001053,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1054,A011,INV-2025-001054,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1055,A011,INV-2025-001055,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1056,A012,INV-2023-001056,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1057,A012,INV-2023-001057,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1058,A012,INV-2025-001058,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1059,A012,INV-2025-001059,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1060,A014,INV-2023-001060,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1061,A014,INV-2023-001061,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1062,A014,INV-2025-001062,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1063,A014,INV-2025-001063,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1064,A015,INV-2023-001064,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1065,A015,INV-2023-001065,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1066,A015,INV-2025-001066,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1067,A015,INV-2025-001067,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1068,A016,INV-2023-001068,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1069,A016,INV-2023-001069,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1070,A016,INV-2025-001070,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1071,A016,INV-2025-001071,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1072,A017,INV-2023-001072,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1073,A017,INV-2023-001073,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1074,A017,INV-2025-001074,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1075,A017,INV-2025-001075,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1076,A018,INV-2023-001076,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1077,A018,INV-2023-001077,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1078,A018,INV-2025-001078,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1079,A022,INV-2023-001079,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1080,A022,INV-2023-001080,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1081,A022,INV-2025-001081,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1082,A022,INV-2025-001082,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1083,A023,INV-2025-001083,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1084,A023,INV-2025-001084,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1085,A024,INV-2023-001085,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1086,A024,INV-2023-001086,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1087,A024,INV-2024-001087,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1088,A024,INV-2025-001088,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1089,A024,INV-2025-001089,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1090,A025,INV-2023-001090,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1091,A025,INV-2023-001091,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1092,A025,INV-2025-001092,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1093,A025,INV-2025-001093,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1094,A026,INV-2023-001094,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1095,A026,INV-2023-001095,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1096,A026,INV-2025-001096,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1097,A026,INV-2025-001097,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1098,A027,INV-2023-001098,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1099,A027,INV-2023-001099,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1100,A027,INV-2024-001100,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1101,A027,INV-2025-001101,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1102,A027,INV-2025-001102,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1103,A028,INV-2023-001103,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1104,A028,INV-2023-001104,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1105,A028,INV-2025-001105,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1106,A028,INV-2025-001106,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1107,A029,INV-2023-001107,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1108,A029,INV-2023-001108,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1109,A029,INV-2024-001109,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1110,A029,INV-2025-001110,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1111,A029,INV-2025-001111,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1112,A031,INV-2023-001112,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1113,A031,INV-2023-001113,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1114,A031,INV-2025-001114,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1115,A031,INV-2025-001115,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1116,A032,INV-2023-001116,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1117,A032,INV-2023-001117,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1118,A032,INV-2025-001118,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1119,A032,INV-2025-001119,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1120,A033,INV-2024-001120,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1121,A033,INV-2025-001121,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1122,A034,INV-2023-001122,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1123,A034,INV-2023-001123,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1124,A034,INV-2025-001124,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1125,A034,INV-2025-001125,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1126,A035,INV-2023-001126,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1127,A035,INV-2023-001127,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1128,A035,INV-2025-001128,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1129,A035,INV-2025-001129,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1130,A036,INV-2023-001130,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1131,A036,INV-2023-001131,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
